0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-723.74,70.774574,10.520578,19.305706,5.8553114,6.152322,-10.983599,2.2720983,-1.6059022,4.501895,-3.9387825,4.8761797,-0.79599345,2.7418723,0.27609333,4.359595,-6.1496916,1.934633,-2.0874772,1.7738299,-6.664438,-2.095903,-3.58746,-3.073215,-1.9845159,1.7326375,-3.1798704,0.5467003,-2.6791432,-1.8131965,-3.7120476,0.15767053,-1.771536,0.63088113,-2.9345515,-2.313107,-4.288035,-2.0538425,-0.4646804,1.1809175,7
-674.3264,57.639328,5.9128118,19.281298,1.370804,-5.6940403,-9.848161,1.9123902,-7.667361,-2.2442176,-5.138451,0.24898344,-5.061009,1.691808,-5.976624,2.3487444,-8.220604,-0.89049715,-4.02464,-0.2296037,-9.801096,0.6358124,-7.443554,-1.3299567,-5.2717733,0.9768175,-4.9308286,0.91119915,-4.2498317,-1.20181,-4.547616,-0.32976916,-0.70331645,-1.3682749,-1.8053639,-2.7449431,-2.9358306,-0.9340044,-1.5563467,-1.2518185,7
-538.8417,52.305256,-0.3148362,21.719044,-4.3862863,-10.945895,-5.240845,3.792264,-12.828414,-0.6172802,-4.303348,-0.66682565,-4.819693,2.0403576,-7.3681107,4.6296535,-8.700069,1.3901832,-3.4218729,-1.9005299,-7.316252,0.08331026,-6.277274,-2.138389,-1.8165979,0.23425165,-1.338324,3.0918493,-1.2140816,-0.0884795,-2.086791,1.592798,2.5505095,3.1772523,3.9208765,2.090683,0.8985022,3.107513,3.1791637,3.0799346,7
-580.0632,59.014935,6.384202,25.552153,1.2936078,-5.0060716,-8.422959,6.610786,-8.584072,0.68691903,0.2097698,1.7086471,-3.4544446,5.7919908,-4.520493,5.4939275,-5.1146474,1.9263961,-1.8714346,0.09607905,-6.1724243,0.8666335,-3.6951306,-0.7225221,-2.3797333,2.202865,-3.6502445,2.3831897,-0.48220325,-1.1485481,-0.48757148,1.090153,-0.090943106,0.35226312,0.538333,-1.0324596,-1.3017437,-0.6180777,0.8303649,2.1481695,7
-585.27185,64.033554,12.113415,26.167347,1.6996099,-4.195576,-9.4468355,4.6749883,-8.103178,-2.7395458,-1.6105207,2.0459616,-5.951749,5.16054,-4.6306753,5.0406146,-5.627425,2.7298524,-4.010105,0.06493756,-6.5002456,0.94542366,-4.7565618,-2.3989038,-3.576195,1.1202961,-4.6731,2.716891,-3.0055473,-0.46604365,-1.1368631,1.0441799,1.4349337,1.3561333,0.32150257,-0.9122136,-2.3632276,-0.68308073,1.913581,0.63187194,7
-588.55023,56.805397,13.040082,21.301416,-1.3608209,-5.604304,-9.944395,4.5072856,-13.029963,-2.905452,-5.524575,-0.7515313,-7.273223,2.1020389,-9.268502,3.9568992,-10.464533,1.3467745,-5.8929157,-4.220141,-8.671083,-0.14399993,-8.440809,-2.4572601,-5.147322,0.18223664,-5.3029475,1.858415,-4.3246975,-0.8882458,-2.7268984,1.4464741,1.523876,1.7147582,0.28632697,-0.89675623,-1.8154069,-0.67594117,0.7598373,0.9593521,7
-639.6526,70.60355,1.7495736,16.94577,2.2699642,-3.5202503,-9.302782,-5.50793,-5.3468375,1.087559,-9.87118,1.9990848,-5.7810206,-2.65934,-3.1142898,0.75286764,-8.78324,4.0252767,-6.740792,-0.6012906,-6.0640926,-0.69183666,-4.314096,-3.726936,-3.9215093,1.9276607,-4.376729,1.9648317,-2.6474607,-0.4361847,-2.4654226,2.353164,1.313087,1.6976643,1.3565623,0.35213068,-1.28421,-0.39826477,0.876391,2.0481477,8
-618.074,64.31491,4.993634,18.26288,0.24246775,-5.073316,-9.953684,-0.8538655,-5.512215,-0.4525991,-8.120551,1.6954696,-5.9292846,-0.2725825,-2.4229832,-1.0811464,-7.187064,3.6729925,-7.718363,1.7221084,-8.754093,1.0650437,-6.997086,-3.4208968,-4.3812423,0.21752855,-4.6999726,0.26925123,-2.4939559,-2.9157772,-1.8914089,0.32172447,0.092820264,0.8296984,0.7963468,-0.4190659,-2.591496,-0.17248206,-0.49595174,0.99951035,8
-637.08795,71.28779,8.790535,17.924606,2.6681547,-2.8112683,-8.178357,-2.5483415,-3.7560716,0.49835634,-7.932347,4.6195755,-3.0077498,-1.9702976,-3.0451915,1.7485223,-8.765517,5.0832744,-6.1929455,0.3796046,-6.726267,-1.1690217,-4.998677,-4.7057724,-2.9998798,1.1547118,-3.8499093,1.0428505,-3.1385605,-1.5305276,-3.8203075,0.64858043,-2.4480414,0.98906875,0.0072635165,-1.3670108,-3.264644,-1.2646966,-1.1341991,1.0624131,8
-626.64844,68.47997,5.5765767,19.489582,4.4448495,-4.542142,-6.4338107,-4.6219034,-4.9805317,-0.1914023,-9.379477,3.567166,-3.358091,-2.082719,-2.2328982,1.4351901,-7.1233582,5.5181518,-5.401065,1.9131052,-7.048812,-0.41641697,-4.217284,-4.0996685,-3.348185,0.625794,-3.2605205,0.17025016,-2.4404383,-1.1142005,-3.9990604,0.39519525,-1.897285,-0.37044263,-0.2470769,-1.9018989,-3.5512323,-1.7369083,-1.4118001,-0.005055165,8
-498.43564,56.159237,-3.3734736,14.771737,-4.863501,-4.329616,-15.322301,-4.259936,-12.06213,0.4038103,-9.175652,0.88886327,-5.6884723,-3.1567087,-7.3846474,2.0684168,-6.939357,2.8631024,-5.565879,-2.3050005,-4.07742,3.0767336,-0.90466964,6.162924,2.121653,5.4992633,2.9377441,6.885498,2.5441675,3.6303868,4.6763043,3.7135653,4.511185,5.929101,4.523623,2.3107874,0.10223663,0.6068549,3.3556902,4.5843186,8
-590.99744,53.49781,3.4970002,17.829647,1.4550722,-5.6994143,-11.286161,-2.3666127,-8.566688,-1.1796364,-9.98426,0.4371678,-6.9524207,-1.7063848,-5.703492,-1.0307939,-7.622557,3.3070905,-7.9474773,0.99017763,-7.6810884,1.8052238,-4.6013985,-2.544536,-2.8621116,1.2651974,-3.45298,1.8487043,-0.08242018,-0.35897,-0.45275453,2.3906767,-0.27822593,1.8403884,-0.0037603197,-1.9550442,-2.217212,0.13395873,1.0886749,2.0136535,8
-528.7361,49.01318,-3.5836148,13.538091,-2.565856,-6.0257697,-15.978199,-7.2297373,-9.903547,-1.283827,-11.935569,1.6637048,-6.942061,-2.4049995,-4.009937,-2.2843862,-8.049174,3.8757176,-6.8664184,3.0532975,-3.344474,1.3481721,-1.1240163,0.44296673,0.16865279,5.812926,2.5759666,6.604226,1.8636732,2.094637,0.68921083,3.1108296,-0.06508392,2.334626,3.0167632,1.2027617,0.035349812,1.6435915,2.8465521,3.303963,8
-582.43774,51.858723,2.3053577,15.4447,-1.3275566,-5.5978875,-11.555464,-3.3032234,-7.7489944,-0.3768805,-11.114799,2.2156007,-5.7774444,-3.4450471,-4.7453012,-0.16862503,-9.594214,3.314046,-6.920059,0.3793901,-9.544723,-0.47339436,-4.4395766,-3.1849248,-2.5984728,1.7951953,-3.651818,0.64352053,-0.1496485,-1.4703124,0.0017411296,2.5432158,1.2688934,2.838632,2.2220826,1.3037194,-0.42653778,1.5776291,1.9671155,2.1914027,8
-691.84985,67.69559,4.521623,26.193195,3.0400052,6.299838,1.8696592,-5.1676836,-0.97024727,1.7430019,-1.0538933,-0.8365418,-2.1820211,5.698576,-4.073023,2.6824408,-2.069602,4.744109,-1.2915354,4.2319055,-2.676859,3.9928198,-2.1802258,3.3732252,0.06985757,2.755927,2.84255,2.9348202,2.7911499,2.0791814,1.4053129,1.6095115,2.9503016,5.641839,5.914658,5.1389146,4.172341,5.554823,4.9379587,4.210243,1
-684.1537,72.16376,3.249086,26.342186,2.640137,5.0046287,1.9115902,-3.6824038,-2.3507724,1.6926246,-2.0965858,0.8911024,-2.8686903,4.479975,-4.78082,0.64796203,-2.6548057,5.1914635,-0.36186227,3.0596738,-0.782466,0.84771085,-1.6357197,2.5285282,-1.0050527,0.8498607,0.8346359,1.939545,3.8252053,3.755043,3.5871682,1.907569,2.9889338,4.097494,5.6131644,6.823992,5.7248006,5.6000853,3.1439962,4.619667,1
-686.811,68.199486,7.1636925,24.802813,2.425709,6.6661677,-1.1152244,-5.056739,-4.8680925,0.69551474,-3.2985413,-0.103154175,-2.1732867,2.5422738,-5.621426,1.9145452,-2.979601,5.6151648,-1.3889974,1.8717769,-1.9453582,1.5610716,-2.1254554,3.9802234,-1.7601199,0.8457188,-0.4992827,0.004537545,-0.14331643,2.1558976,3.8911738,6.502034,6.8026066,7.418285,6.147306,4.328315,2.325749,3.0814776,3.6095006,4.9848604,1
-677.32605,68.774704,5.0242405,24.468363,2.0386539,7.6081195,0.08305935,-3.8743808,-4.4062223,2.756017,-0.7938369,0.60039485,-0.47387737,2.656468,-4.725058,1.5311313,-2.3478634,5.6958394,-0.71795374,3.6538992,-0.72734505,1.1916418,-1.0688466,3.6310413,-0.23483604,0.6546345,-0.7009199,-0.06629742,0.5602909,1.3149345,1.5882518,2.9830782,4.940892,5.746543,6.4347267,4.386351,4.4024234,4.854075,3.9614332,5.37463,1
-710.29364,76.6552,8.398347,26.377514,4.6489325,7.9344907,1.5058715,-2.8790357,-4.2999134,2.068095,-1.9720428,-2.0216565,-2.8153255,1.4663,-2.5015764,1.4236537,-3.7209466,4.1695604,-0.59584135,4.6505537,-0.34148028,2.905528,-1.4145873,3.6889977,-2.472674,2.699842,0.3888074,2.4533217,2.132565,3.2951066,0.020708818,1.6630161,2.0781162,5.502147,8.214409,8.208075,5.4948277,4.2190948,3.7953327,3.6224773,2
-724.13995,72.23894,9.818693,26.899523,3.1881678,11.01604,-0.7193858,-1.2323934,-4.589778,2.979835,-2.9054458,-3.4553626,-2.0874562,3.5752234,-3.482813,1.944819,-3.6318142,4.5960994,-0.23649716,4.912625,-1.0819088,1.2881485,-2.1741838,3.4948232,-2.7000396,1.9315373,0.038571417,2.0144134,2.4800384,3.5591505,2.4077046,4.7568917,6.05113,7.236329,8.9916935,8.057074,5.6542645,3.3190298,3.432519,3.335612,2
-712.3489,71.99865,16.492004,26.89942,4.6548033,12.692469,0.45073456,-2.3399243,-4.0620613,4.3268814,-3.5433068,-0.5474148,-1.4260819,3.026361,-5.048577,1.9714413,-3.5234513,6.0367665,-0.7246716,4.7736397,-1.2960618,1.4761851,-2.0289233,3.8217554,-2.9423869,1.3802401,-1.6266379,-0.49766988,-0.27249044,3.3420103,2.3182955,5.718401,4.5871806,5.2966566,4.8864675,5.674265,4.660928,5.4306493,4.497644,4.1163907,2
-726.00323,74.21573,8.976898,28.446192,6.356962,10.614466,0.8644009,-3.0188925,-4.8557754,2.483377,-2.7019947,-1.9571675,-1.5349009,3.6720035,-4.1864657,3.0096052,-2.651777,5.438927,-0.70577085,4.2861915,-1.9536318,2.0996711,-1.796142,4.9135075,-2.0497396,1.417322,-1.2678417,0.83462465,0.42079705,5.2074227,4.351992,8.071519,7.839437,10.860186,8.034583,7.1070027,3.947508,4.1478853,3.3913603,2.557297,2
-715.1723,73.06162,6.967945,29.285456,2.7778127,9.622173,2.325265,0.79268825,-5.969317,2.8559744,-2.3681931,-3.0419736,-2.6387293,2.631021,-3.0411723,0.4523673,-3.2242942,6.093313,0.9022454,3.8427124,-1.8294857,3.0434017,-0.9914053,3.2184472,-2.4336605,2.4802802,-1.6037415,2.4790192,1.789218,4.051015,0.8708689,1.9386292,2.8930445,5.136739,6.4418216,7.5364017,7.032821,4.123989,2.9973183,3.5714445,2
-718.825,72.92457,8.195939,26.313534,1.8342067,10.965045,2.7510202,0.1835691,-4.785291,2.9529345,-4.269381,-3.43517,-4.508035,1.1208785,-2.9841835,-0.8296783,-5.0620375,5.3851457,-0.5017538,4.0280004,-3.3241453,3.1724668,-1.2552875,1.2085805,-3.731236,2.0214856,-1.8569465,0.77069914,0.0969189,3.5018787,0.29325384,3.2850251,5.3341775,8.374359,9.014258,9.227986,7.1781774,5.306959,4.355505,2.9280968,2
-717.6997,69.02697,12.888675,25.07951,3.7663763,12.887751,2.1343508,0.14944497,-6.150936,2.650612,-3.8222518,-2.768287,-3.9934294,1.8279415,-5.6981215,-0.5439593,-2.952925,4.1856523,0.1170816,3.4366946,-2.2167866,1.1745356,-1.3519053,2.5962455,-3.2395852,1.3602313,-0.97002906,2.270846,1.1368471,5.309132,2.4657457,5.272395,5.588442,9.0744295,7.459576,7.3231955,5.6648564,3.9914544,3.3884008,2.7326045,2
-717.46533,71.13059,8.926136,27.052877,1.6800641,11.402368,-1.0601236,-1.4273245,-3.2413855,2.4691646,-4.5955415,-4.0605803,-4.5637293,2.4977226,-4.169045,0.22479202,-4.6343155,4.72311,0.7514641,4.6871963,-1.7828339,1.5691983,-2.8911357,3.0244036,-3.716459,0.402914,-2.0906649,0.13342741,-0.24949907,3.8358896,1.5618044,4.9707694,6.9746914,9.410511,8.411472,9.555049,7.769582,5.4181347,4.9588156,3.004244,2
-650.1146,66.33036,-11.0806875,22.7777,3.2783365,4.592016,-2.2593052,-3.636852,-1.4156729,1.1082772,-2.744961,-0.21208736,-3.2037504,3.2018101,-4.006613,0.027026953,-4.2865763,3.5361724,-1.3936689,4.0143046,-1.3378273,3.201398,0.3212329,4.7180295,1.6491344,3.739995,1.223082,2.758779,2.0480912,3.0810952,2.4144282,3.9396067,4.3050284,5.1908493,3.8032122,2.3260822,3.2914593,4.3190756,4.617126,4.3722587,3
-642.1774,58.679768,-11.352375,25.178207,2.4999948,0.9969546,-1.5776279,-2.7450972,-2.28441,2.1801207,-2.5684593,-0.81994414,-2.5012589,2.79993,-2.0419216,-0.90143865,-3.5303836,3.4095144,-2.116381,2.6988773,-0.7540869,1.5023438,-0.2504129,3.8224876,-0.70416594,1.2859406,-0.6452286,2.200573,1.1697775,2.1637049,0.6840284,2.5650804,3.6685922,4.341058,3.9355354,2.3119166,1.6190625,2.6827793,5.9522314,6.7983994,3
-660.08344,62.625053,-3.0338585,22.847816,5.760036,2.4736536,-2.078394,-4.0231633,-2.3752775,1.209919,-4.274801,0.1852303,-4.516358,4.212443,-3.1518214,-1.4497008,-4.6346564,3.548231,-4.250455,3.2470667,-1.2034962,0.9902881,-0.9083593,2.6102824,-2.5657992,0.35429597,-0.5547168,3.8467972,3.7898347,7.1758137,4.2450633,4.7872815,3.065601,3.8515203,5.534712,5.0379996,4.653592,2.2552276,2.1649215,3.9212906,3
-630.8928,55.44734,-11.152778,17.97408,5.1417193,-0.40433404,-6.151575,-6.4295025,-3.6843462,-0.00472938,-4.572324,0.7768208,-3.9814863,3.9040012,-2.9057548,-0.63327783,-3.2804496,3.6503217,-2.0055485,3.9635787,-0.65157604,0.795964,-1.7350984,1.9885496,-1.5022458,0.6146337,0.7951713,5.029744,3.9475045,5.0368695,0.52460355,3.1240458,4.0873637,6.3175597,5.607165,3.3685455,2.4685423,2.8905199,4.947525,4.8626423,3
-541.43835,53.17855,-24.916544,12.073518,-0.6806884,-6.31007,-3.3997545,-8.294069,-4.248229,-0.18082058,-9.289484,-2.0660193,-4.206375,3.763087,-3.4187477,-0.9006039,-3.3545663,3.69521,-0.99897176,6.1788163,3.745832,5.571773,6.566456,11.668089,4.0804667,4.5234213,2.2417064,5.0538473,5.82828,5.7253933,2.2344282,2.3086336,4.462979,8.004411,7.013869,4.328675,2.867147,2.459307,4.1033196,4.584025,3
-551.68964,50.520676,-24.301601,19.093302,-0.59994185,-3.3668551,-0.24207392,-2.4321754,-3.024625,0.5506059,-7.2050967,-0.1527542,-4.090409,4.4726825,-2.7325635,-0.83360654,-2.3030553,2.1876812,-1.1336662,4.4026084,1.8067168,3.1040823,2.7543638,8.238837,4.027684,4.8590565,3.3446755,5.898797,2.8992248,5.0954924,3.536745,5.5121326,5.8124228,6.00258,5.029524,3.343134,3.9675646,4.37239,5.5858727,5.705574,3
-523.1991,46.694958,-25.015207,14.55932,-0.1785772,-7.231931,-6.4748063,-9.20758,-6.694345,-1.8737186,-11.826848,-1.0067743,-6.9730005,1.6304731,-4.7229977,-3.2137456,-4.2603,2.8007262,-2.919839,3.1108582,0.4184255,1.9266446,2.4140701,10.704514,10.050991,12.48659,10.242413,8.241922,4.317019,5.912258,4.9975386,6.6221547,5.3131995,5.059066,3.9592042,3.1955636,3.827739,2.1912067,2.0047166,2.7364702,3
-545.2549,53.459953,-26.706692,12.803688,-2.0633914,-8.164866,-7.1341324,-9.912715,-7.449359,0.06135487,-12.376908,-3.023081,-7.9762626,2.3266068,-3.7690713,-1.503513,-2.8322895,1.9719564,-2.4344623,4.8900657,2.2218885,2.4966419,3.9984756,10.033317,7.355249,8.354805,5.2200956,5.080277,3.287467,5.116726,2.615413,5.441081,4.623402,5.128367,4.376835,1.5334945,2.291794,1.5202471,1.5880216,2.241541,3
-727.5333,66.49026,11.4867935,23.770502,9.514871,11.09887,-0.4601957,-0.0051298034,-4.2130537,2.7854748,-2.7875037,-3.6818097,-0.53981924,3.1617665,-1.0846337,1.8665502,-3.499623,5.8824716,0.10680216,5.8515043,0.43730822,2.2529225,-1.0140996,4.9401712,0.9426605,3.4514616,-0.27780756,4.350556,2.479049,7.093565,4.9621058,8.212151,9.177257,8.38974,7.235153,4.3400064,2.3834832,1.9472356,2.2079213,3.0640888,4
-736.2208,75.34945,7.753262,27.880842,4.091874,8.535509,1.2134761,-0.33916372,-2.1362228,0.87565076,-2.5624592,0.46901807,-1.0448344,3.1284707,-1.386791,1.7880001,-1.945927,4.2191124,-0.1448297,5.2232475,-2.2305548,3.6051178,-2.3832278,2.8908598,-1.9987994,0.06324882,-0.5508627,1.6751925,1.3121293,3.4091797,-1.0762026,2.3789577,2.9979851,6.717612,9.306846,10.486717,7.4367185,3.9043677,3.3353367,2.1666672,4
-731.7019,64.417274,12.153391,22.932247,8.040618,10.689005,0.5389527,-4.6234007,-5.1867957,4.3302846,-2.5884936,0.5589543,-2.7248087,4.072165,-1.2839055,1.4215474,-1.0044342,5.1081448,-0.94012845,4.664493,-0.79357874,3.299195,-2.3192058,5.873689,-0.5740799,2.0245667,-0.42534247,1.7128317,2.6845183,6.3993096,5.2932,8.845421,8.197443,8.151843,4.361212,3.2605388,1.8244169,1.0957928,2.1467693,2.932689,4
-729.96576,76.16798,10.024067,24.010714,7.363341,11.66631,-4.151608,-4.5838656,-6.6005564,5.6482935,-0.42177406,-4.1065927,-1.099111,4.619053,-1.0256491,2.5662947,-1.5718933,8.494114,4.2321606,6.36213,0.29757804,4.3001914,-3.3919475,5.8089194,0.064216785,1.7730337,-1.7975717,0.5212372,0.89733964,4.2725124,1.2071291,6.725805,8.07021,10.928531,9.599573,7.203549,3.0268238,2.024923,0.9416766,3.3142204,4
-636.98517,64.33738,-11.203398,19.189766,7.333228,-1.3138316,-7.7911105,-15.208727,-4.4793954,5.4369783,-9.620844,-2.7525513,-2.126296,2.0168715,-1.8916849,-0.6528069,-2.423613,7.757907,6.117382,9.117866,6.719981,5.301085,1.4646635,7.08446,3.980146,7.9577136,6.336279,7.767443,7.438236,2.973422,3.3866005,3.1370304,4.476947,3.5225153,3.1291516,2.1222181,1.2562681,-0.6931308,0.9462215,1.5397732,4
-634.02057,61.22465,-7.971433,20.042715,5.3399034,0.4383448,-5.359554,-13.849518,-8.94625,5.4424014,-7.171993,-0.9333904,-1.3938475,3.1819158,-0.96617556,0.96777576,-3.7176158,7.207687,3.2127542,7.4664536,5.188606,6.701199,4.739508,10.713342,7.0645623,7.485208,3.8085327,6.7918487,5.9068685,3.8970914,3.3790233,1.2071903,1.4370329,1.9625729,2.2395911,1.2715322,1.2136875,0.08110024,-0.51764524,-1.4994766,4
-667.48,62.899174,-4.7171926,19.363321,6.5525384,2.6870382,-2.0353467,-8.905015,-6.454894,8.002262,-9.798346,0.7791331,-2.160823,4.047674,-2.0491617,0.25095344,-2.694503,5.321534,0.06314439,5.037411,5.5653563,7.1437864,3.8259263,9.087452,6.084119,9.559195,7.2805705,7.4303026,5.998554,3.4968722,2.4262493,3.0852873,2.3929327,2.4753265,0.39630505,1.117618,2.130336,0.73422223,-0.719026,-1.6665895,4
-637.1212,71.4813,-6.049785,20.248692,6.1739626,4.2385683,-6.505516,-18.700798,-9.656169,10.662436,-10.330693,-2.5058978,-1.9169258,5.903144,0.36512297,1.0478556,-5.3077855,8.11664,2.3369126,7.054947,5.9271874,7.1176734,5.537467,10.899659,6.7776175,9.144541,4.229992,5.986688,4.5250916,1.9477179,2.7252898,2.2641912,3.55093,3.1682115,3.1175053,1.128759,2.8918076,0.27816978,-1.2159405,0.40192524,4
-567.5306,56.459175,-9.75841,14.894342,-4.451165,1.386657,2.3886082,-4.4208794,-4.907374,0.524596,-5.172497,-1.136928,-4.4715757,4.885534,-2.653255,1.2237527,-0.3139967,1.4251839,-0.57948846,4.5327687,-1.6695588,3.7121024,1.3535252,5.7843723,2.941835,4.499133,3.1656528,5.6536555,5.317145,8.252886,6.292866,7.458332,5.961268,5.158498,3.346805,1.9725068,1.8970273,3.3141258,3.194367,2.201481,5
-542.2643,49.686348,-3.6114306,15.676865,-9.902969,-0.20877907,4.231601,-1.8153037,-6.1112685,-1.7123526,-3.3905354,0.027468339,-3.0109222,3.0600605,-3.942058,1.5146104,-0.93682754,1.3276137,-1.0064667,2.6975658,-0.63568455,3.1392558,1.310679,2.7045622,0.47169906,2.153034,3.7188368,6.22412,5.1404357,5.0542235,1.5890048,1.981337,4.9619374,8.264934,7.8491945,5.529585,3.1465833,2.87679,2.5885284,3.2276783,5
-603.0527,50.560524,4.761663,15.041203,-4.038547,3.6196353,4.189861,-2.7799067,-7.017653,-0.12249113,-4.485238,1.0638967,-3.3520977,3.1881025,-3.0646546,3.117462,-0.9640593,2.035864,-1.4606866,4.6285696,-1.5928913,1.8277289,-2.2994256,0.97357386,-1.4205483,0.12891373,-0.014722936,3.6066432,3.7829103,5.71998,2.3014684,2.2726388,0.9713895,4.481641,5.979816,6.764646,5.204828,4.5797544,2.0486364,2.4947534,5
-589.87036,49.574535,4.8914723,15.41276,-4.67758,1.0549003,3.1274364,-2.8784938,-8.436576,-0.51509315,-6.232806,-0.6955773,-4.9386187,3.1505039,-5.6053853,2.5789027,-2.1107213,0.98321635,-1.6094218,3.4048557,-3.4445868,1.0403234,-2.066517,1.9328147,0.5129731,3.4646063,1.6608183,4.0610056,3.6852705,4.9818306,2.9663374,5.935025,4.7365355,7.1128526,4.4030457,4.880482,3.4148183,2.688736,2.3057995,3.015244,5
-473.8629,50.179882,-18.402685,7.5641665,-16.709314,-3.7722318,3.8711982,-5.7721386,-9.70157,0.4799762,-4.6374936,1.1564357,-5.255875,0.76526767,-3.9952414,1.503353,-3.0329611,1.965283,0.27416337,7.7204504,6.216957,9.632865,4.495627,7.208487,4.0746727,6.7545414,4.4865446,6.233972,4.8843565,5.65963,3.072536,3.2747161,4.1996818,5.1641235,3.695365,4.0563254,2.3313165,2.8096616,2.527616,1.9858493,5
-381.06854,31.655678,-22.66431,8.306765,-14.697447,-6.980112,2.4753854,-3.7960427,-7.575489,-1.044824,-6.1678295,-1.4348328,-7.1399,-1.2647374,-5.8673816,1.2511636,2.0682137,4.129029,3.027234,8.881933,5.4293437,8.689934,6.6900253,6.257482,2.2310526,2.6679254,1.1927612,5.081767,2.2165525,1.6863052,1.6337762,2.4411774,2.7364275,2.5003636,2.2763402,2.6511004,2.6132119,0.60270333,0.19398218,2.071992,5
-494.6778,34.3099,-8.846995,6.576975,-12.613084,-2.6952326,1.9984412,-7.986239,-7.643475,-1.6219577,-6.201574,0.5926774,-5.668853,2.5520535,-6.9789615,-1.1479336,-4.437374,0.990428,-3.0119839,6.2812366,0.6849371,7.745456,5.1733036,8.289086,3.6774242,6.262473,6.4820585,9.453432,7.6180787,5.211267,-0.6384886,1.1529151,1.9299167,4.398035,2.7860496,2.2034175,0.16204189,0.023816548,1.7601571,2.90942,5
-477.30005,38.71668,-11.537725,10.1822815,-12.361504,-4.9903383,3.0943556,-8.374848,-8.763308,-2.6399562,-7.177585,-0.096696526,-5.464513,0.66737103,-5.4298487,0.15967667,-1.7728732,2.6705751,0.53399915,8.670009,3.0966964,7.7326055,4.1178393,7.8515635,2.7302349,4.463607,2.7496512,4.498952,3.4867413,3.300061,0.47579607,2.4363933,1.995573,4.2810616,3.6377292,1.8885165,1.1985674,2.3771887,2.4797819,2.5811632,5
-535.83563,49.616085,-26.626669,10.90039,-2.900644,-4.1563916,-5.9132066,-14.011745,-7.561782,-0.70989895,-11.231472,-4.3175545,-5.820374,2.8298275,-2.192488,2.5224419,-6.4035673,5.386095,4.9204345,10.562427,4.899199,7.2825475,5.123896,10.243993,5.3287644,5.296649,0.86915374,3.1573164,4.2693815,3.8969333,2.0227575,2.5636523,2.6269846,4.6422796,4.407761,4.3299484,3.25227,1.4585725,1.3358358,2.0072803,6
-551.54236,62.89123,-18.83228,15.735643,0.25413427,2.8535597,1.2458189,-8.489902,-6.1580877,5.5329514,-6.5814967,-2.696902,-1.7753522,6.122992,-0.9320704,4.2774234,-4.2978,6.992565,5.6856346,12.45923,6.740781,5.99761,2.0129626,6.7206225,3.1889508,6.8502336,6.918351,9.330659,5.8920846,3.5776827,1.5724434,4.5538745,5.077951,5.311613,3.8797665,3.9413955,3.435411,2.4479635,2.8112216,2.0541253,6
-532.6072,58.782627,-21.955303,4.689155,-1.3414583,-1.120618,-8.591599,-17.45239,-7.5977273,4.745261,-11.308767,-3.2015932,-6.2164044,4.6471863,-1.6034828,2.7011871,-6.398365,6.5982614,3.5977132,8.754024,3.107158,5.9769506,3.287188,9.889222,5.5354986,7.4146557,6.2949195,6.825181,3.8760297,4.7492704,1.4906048,4.029664,3.2028632,3.840857,3.551339,3.6427522,2.6325572,2.3756254,1.2837434,1.0510683,6
-576.454,50.35959,-12.590991,10.397581,0.36801925,-0.010256785,-0.82796216,-10.833382,-7.7617426,3.8291438,-12.402669,0.5861061,-6.598464,4.988424,-4.759983,0.06506693,-7.5603228,3.430028,0.5095862,6.7202,2.5937173,4.9570365,4.2686076,8.112885,6.662429,9.0013275,7.1461387,9.174106,3.4338758,4.3250723,0.08169792,4.4057837,2.393604,2.9818041,1.5085574,2.6635349,1.3220187,0.8490442,0.06495462,-0.5865394,6
-438.11447,24.169842,-22.130663,10.110375,-7.623013,-4.812497,-2.3003745,-8.260832,-6.073816,1.6147809,-5.0671005,-0.1051834,-3.7247484,1.6205629,-3.1134586,2.536893,3.395146,14.168591,13.38586,16.596502,9.674268,4.5415463,0.48441935,3.3017519,0.5011084,0.117801756,-1.1018753,-0.23552966,-0.22538316,1.3774716,-0.66974217,1.3921854,2.649799,4.576766,4.9976163,2.7943811,4.4517474,2.7056506,3.3711708,2.0267117,6
-456.29623,26.51076,-26.78644,10.890866,-9.6826935,-7.1120763,-2.6023088,-10.793605,-5.4689503,4.9342966,-7.186996,-0.25849485,-4.6876273,3.5218105,-1.3540931,7.367008,7.351285,18.402342,14.890925,14.495201,6.0715723,3.9580638,-2.1186059,4.418447,0.24318668,-0.81636524,-2.0316217,-0.21059489,1.3445873,3.0165505,1.199839,5.422307,3.747824,4.2202377,4.023479,4.358606,5.2234697,2.10935,2.6375432,2.4690301,6
-468.414,28.540747,-20.589954,1.5681515,-10.6501045,-4.267843,-4.1029725,-10.428554,-11.57962,0.859686,-7.571246,0.62650293,-2.6998756,8.724421,1.462147,7.838195,6.419682,16.41063,12.746762,13.848655,6.3224072,2.018812,-2.4558544,2.0407393,1.0532782,1.8528717,0.92071426,1.0986818,1.5900317,1.6354078,-0.011136723,1.6549735,3.4097564,4.0952487,4.436474,4.072376,4.9091697,3.1933143,4.447743,2.6912253,6
